33874:8,17,32,58,302,616,654,787,15633,22296,30572,33787,76934,81791,111373
33884:533,603,2754,4656,4889,6224,6668,8530,9054,13594,14268,14532,44227,60044,105234
33910:429,1876,17883,24894,26344,28560,32755,39802,42785,55330,55749,69735,82400,96605,113663
33921:8,17,58,62,76,84,182,224,302,616,650,654,866,1245,11474
33988:8,17,58,76,84,302,616,654,866,1803,9590,39904,47400,54576,82626
33998:17,273,518,10382,14516,14721,15716,37323,52687,53377,54357,62244,66828,73956,105970
34022:8,17,58,76,302,616,654,866,929,2703,5215,7680,18966,27027,82537
34027:76,225,2107,15207,17014,20998,25646,26360,36541,56593,58225,59746,65648,74683,91690
34041:70,931,1535,2168,2607,11327,14952,17660,21144,22880,26143,41565,50147,61303,112666
34048:5468,19910,21541,27819,33217,34003,34675,35908,37389,51868,68175,84004,92702,104249,105910
34054:8,17,58,76,84,302,331,363,616,654,866,50897,86403,104678,112220
34068:17,48,84,496,875,891,899,947,1187,1389,6945,14370,15242,25921,52673
34092:58,62,224,1489,10775,14504,27165,37146,48337,54479,56697,73411,83353,89028,104766
34093:354,364,1160,7869,13903,24491,28474,69957,70386,93840,99539,110719,114230,114619,118522
34105:385,805,1754,11281,11401,11841,29573,39936,62840,77581,80736,83173,92129,100590,120518
34106:64,6814,8454,9354,14508,39402,43783,58374,62451,70150,76605,81699,88586,91791,118273
34119:8,17,58,76,84,302,616,654,866,1339,1410,1760,22674,100231,101902
34124:17,58,302,485,616,1348,4611,7003,7236,40289,42971,47608,59361,74552,83945
34148:17,302,616,650,5022,5729,7911,10295,18779,19076,20258,54901,98125,99575,116737
34172:128,302,429,675,2283,3911,20408,47321,50572,50818,56244,68631,78361,110105,123316
34174:17,518,654,787,12485,13373,16651,19369,24405,42738,50794,53178,59469,74144,79841
34179:17,285,302,1451,3190,22766,45660,60686,64384,74962,74983,74986,80861,88186,88665
34188:8,58,84,138,239,361,495,616,650,749,866,1102,1476,21555,86531
34227:8,45,58,62,236,650,1348,2602,5262,6363,10455,49895,50402,51361,80584
34292:17,76,302,327,356,554,616,650,654,776,788,861,42105,77826,83820
34293:8,17,58,76,84,168,302,616,654,866,1326,2103,2318,5738,9265
34304:15,17,58,302,616,1549,4268,5117,27843,51945,68404,85994,101272,113950,118275
34309:17,76,5851,7941,13893,16330,16382,21112,37503,38795,39963,78787,83595,98818,100893
34318:8,17,58,76,84,302,616,654,866,3150,31070,31193,74958,79148,79230
34335:8,17,58,76,81,84,224,302,616,654,669,866,986,997,2703
34341:588,5697,7030,16309,21541,33217,41912,53009,53086,62180,71303,73646,83726,103454,119680
34347:8,17,58,76,302,616,654,719,2318,2582,2715,16299,50090,60217,97549
34350:6412,50305,56766,59062,66650,68722,82121,108764,108780,116924,117001,118429,118553,118968,123191
34378:17,58,76,302,616,654,953,1158,6145,30149,39002,68750,78420,90678,96630
34398:2265,6024,6690,18059,21132,25306,25510,30257,38658,42438,68448,83265,90254,93638,115980
34403:2898,3290,13695,16745,18994,19406,35426,37164,39438,53577,68370,93908,102624,103141,120467
34421:3,29,58,84,239,302,542,654,726,866,1102,1512,2868,112758,114766
34433:168,463,719,984,1528,5480,8860,9417,14858,56025,57062,65971,69896,71551,81872
34468:17,81,229,302,381,616,3516,3819,6836,28402,37976,42137,88739,101758,122302
34470:17,76,84,138,179,302,654,698,1023,1126,3841,4187,76718,92042,107073
34492:17,40,302,564,616,650,654,698,1069,12223,18515,39162,44226,108594,117818
34498:3177,17038,23843,25321,30290,55694,61502,67281,70088,74717,88604,102947,114066,117230,119245
34499:385,805,4979,5726,12617,18892,22801,28166,39619,43848,44547,89977,90233,99359,115140
34511:17,385,718,1175,2946,3307,12617,43848,44547,54187,60064,61336,78826,90233,99359
34512:76,168,1400,2318,2642,3126,5480,6097,7235,8733,8860,10267,11070,15623,30561
34523:8,17,58,76,84,302,616,654,866,3176,76406,81001,85858,91802,91844
34527:226,262,780,986,1747,1749,3137,3374,3423,11839,11884,16217,25569,42354,120915
34529:3,29,58,62,84,239,302,542,591,654,726,861,917,1424,15583
34541:17,678,710,931,947,4755,6328,8019,9212,11670,26571,28248,33619,55244,113877
34552:924,26722,30110,31496,32279,41973,42924,71698,75612,84159,89308,92052,98226,106746,117949
34553:17,48,302,891,899,1119,1187,1195,2162,2789,3389,12151,74880,96913,108260
34579:7694,11015,17234,18996,24534,25661,37784,38056,38662,38729,61189,101798,104250,106748,114939
34594:17,29,76,718,7527,8115,8168,20213,24261,46937,61100,61348,69755,73175,112114
34603:361,866,1913,2848,4738,5625,6387,8818,12832,31017,31633,40263,56363,82361,87135
34628:58,616,5785,37342,43199,48643,55141,58050,64481,65936,70242,96519,107640,116411,116857
34632:17,224,302,564,568,650,1220,1318,19148,21117,34634,41751,56665,79030,109903
34681:17,62,669,924,7656,29456,34904,47616,75264,78759,85388,98703,105056,112043,116968
34697:466,1690,11303,18907,39637,40543,51830,52252,55410,63540,84930,86035,98022,101574,105624
34698:17,58,353,616,1951,2268,7987,16514,18416,24738,29097,33263,42994,75970,110123
34702:8,17,76,101,205,289,302,518,542,616,4268,5820,23980,72974,112800
34703:8,17,58,76,84,302,616,654,669,866,6856,8322,13077,24933,30815
34709:684,2354,2528,3095,4110,4146,6117,6901,8783,10302,12093,16658,26437,45287,103810
34710:17,182,224,1245,7057,7507,10045,24699,26542,26876,38896,41579,51264,53311,93105
34717:8,17,29,58,76,81,84,224,262,302,616,654,866,986,2703
34740:29,84,101,289,302,354,554,616,654,1102,1476,2097,18416,42994,75970
34741:8,17,58,76,81,84,224,302,616,654,866,16260,50023,85094,106603
34742:1936,6082,18962,40782,49960,56735,72793,84929,89583,90635,97478,100971,105565,117666,118559
34753:3739,6049,7630,8557,23046,27010,27057,41620,46809,75114,76291,85017,86391,117322,123112
34794:238,518,4245,4540,15025,33995,36171,40853,61636,71313,71576,75115,85140,94835,95032
34820:17,496,500,686,785,5630,6127,6491,11671,18239,21799,32616,60905,70116,89847
34833:17,302,616,717,5724,14591,17235,46265,49720,50509,68750,87195,102019,109799,111974
34837:8,17,58,76,84,302,425,616,619,654,698,826,866,1164,2139
34839:11,84,168,2153,2337,6097,8749,17494,25855,49244,52854,70265,80641,91227,114929
34868:8,17,58,76,84,302,616,654,866,2059,10861,58125,62090,65646,73034
34885:441,1002,1757,2265,2715,2980,3506,5738,11448,11928,26422,65426,69304,95079,108503
34895:8,17,58,76,84,96,302,616,650,654,698,866,26504,52594,76100
34896:1351,2481,2717,9043,10163,24381,24854,25270,37509,42662,52052,62976,92483,97862,102308
34901:347,1784,7418,10451,12165,16669,29483,29543,35236,42676,49421,70970,78588,79364,84712
34906:8,17,58,76,81,84,224,302,616,654,669,866,2703,37048,76434
34917:8,17,58,76,84,302,616,654,866,66419,79388,79447,79476,79503,79536
34936:8,17,58,76,302,616,654,34251,76135,76195,76213,76224,80234,90412,112434
34973:545,687,2290,2309,6468,7000,14034,14597,22917,23950,31789,40436,80492,94458,119235
34974:17,29,101,289,554,616,650,654,3234,9515,40353,51208,64393,82335,116195
34976:8,17,58,76,84,302,483,616,654,866,1348,1410,5582,8873,10930
34978:285,568,596,1687,3112,6284,13717,21578,34020,47099,51288,53873,74804,75603,88144
35005:17,58,94,138,289,302,311,380,521,554,1382,7334,14259,59708,60962
35021:17,94,179,302,654,901,1023,1126,1382,2085,3841,9567,77761,98135,112888
35026:8,17,58,76,84,302,616,654,866,4953,5744,13687,18214,41570,67215
35086:8,17,58,76,101,302,616,654,10478,13979,31225,46902,60900,63964,67729
35087:17,29,73,76,101,289,302,554,616,654,1325,1804,3017,4174,100218
35092:720,899,5790,11351,15184,16166,23467,28308,34554,36088,36715,37265,47693,51397,74215
35127:8,17,29,58,76,81,84,224,302,616,654,866,5934,45314,81789
35150:15,17,58,61,101,302,358,564,616,650,654,1897,2966,24323,56752
35151:17,58,76,289,302,354,542,554,564,616,650,654,1804,65405,97322
35166:10519,17865,29532,30977,32875,35793,37773,39668,44004,47327,49182,69113,99712,119715,122916
35167:1526,2048,7833,9497,13406,13894,26510,34622,48480,55959,61710,70369,70870,80793,81114
35176:17,81,226,986,2379,3423,13544,51141,56776,64197,81654,90213,119485,121092,121171
35211:1356,1884,6905,27127,35191,38284,40093,46547,49796,64535,69907,75903,85202,105317,106391
35212:1787,3520,4475,5536,7334,9594,10438,24538,37528,59900,61810,74972,85445,88667,88930
35214:4979,10543,13133,15475,18892,19089,22801,28166,33223,39619,48992,56217,80736,89977,120518
35229:8,17,58,76,84,302,616,654,866,2703,5215,7680,18966,82537,115092
35231:140,226,262,500,780,986,1749,2204,2241,2967,3374,7211,11772,28926,121755
35241:13,441,736,1002,3506,10536,18783,29515,30778,35726,35943,62809,86716,98863,108387
35244:155,899,1600,2162,3750,20710,26380,58878,61540,72287,83991,88308,108487,109240,119901
35251:8,17,58,76,16563,18215,26613,26750,36528,36672,41786,42503,57301,70416,70836
35255:8,17,58,76,84,302,616,654,866,1913,2265,2848,26137,55915,75976
35274:8,17,58,76,84,302,616,641,654,866,7412,12022,12586,62507,120257
35275:189,1352,1527,3107,3172,4459,4825,10041,10687,24985,32556,38204,62536,69667,81432
35289:8,17,58,76,84,302,616,654,866,1352,3107,4755,6434,7859,10041
35296:8,17,29,58,76,84,302,564,591,616,654,866,1424,86082,90118
35297:669,2593,11800,12791,13504,17519,51035,56113,58858,64628,72766,74967,82549,101453,118873
35311:4372,8364,8960,13046,19507,19603,20254,21406,25751,35382,36848,41878,44578,62429,113723
35332:6,17,58,302,542,564,616,650,654,766,861,9197,21934,25375,37999
35348:17,58,254,302,361,591,654,861,1001,1424,2185,3223,3429,25934,117432
35365:3,29,58,84,239,289,301,302,354,495,616,654,749,1102,3234
35380:17,29,58,84,302,354,518,591,650,861,1102,1424,5553,11459,15583
35429:8,17,58,76,84,302,616,654,866,61366,61377,61387,61404,61406,64738
35448:496,2031,7002,11194,11556,18531,27483,55590,70289,71309,78666,94373,99697,107079,116831
35456:206,1131,1508,4937,9069,11559,16611,24775,27638,34814,46776,70853,87915,106950,115885
35495:17,302,367,654,2059,2151,6771,17641,28393,32605,56926,65027,73810,76028,101212
35510:226,3372,3672,5522,6503,7021,8211,8321,11563,19166,22150,40165,63790,120702,121070
35518:17,81,378,780,1458,3864,3915,12471,38909,62199,76349,81253,83426,101736,111285
35525:17,70,76,81,138,986,1218,1884,6263,13178,29626,39703,64173,72508,103022
35558:4409,6856,8322,13077,16035,23923,24933,25985,31597,34877,36432,37112,49574,51232,65063
35572:17,29,58,76,302,596,616,654,2890,3062,3638,5991,10349,13717,21578
35574:17,62,377,944,3514,4719,8694,9518,10560,15995,28490,46592,58289,62863,117771
35576:8,17,29,58,76,84,254,302,354,361,616,654,866,78908,80533
35582:186,216,3378,7649,10178,22713,32261,39446,40356,40483,45641,46413,58738,64973,68179
35593:8582,16121,24278,24588,26010,28155,35554,51893,55716,56008,64306,83310,83714,91502,111165
35623:17,48,875,899,1119,1187,1195,3389,4420,6450,6945,12151,14370,74880,108260
35676:1397,2510,4341,4656,4889,6224,9054,24437,28530,34070,44227,50016,60044,108999,117699
35688:3,17,29,58,179,302,395,616,654,726,837,1023,1102,1567,109218
35690:8,17,29,58,76,84,302,361,616,654,866,1771,28166,84001,116660
35691:8,17,29,58,76,84,254,302,354,361,616,654,866,1102,79381
35730:8,17,58,76,302,616,654,866,6545,45260,45269,49913,65972,67294,118117
35746:6,8,17,29,58,76,84,302,616,650,654,866,1245,3223,22572
35757:97,162,5025,5575,12052,27152,29273,37196,44094,58295,86525,92895,108070,112445,112606
35771:8,17,1299,1679,1806,13287,16882,18645,20534,78240,79315,95487,104549,117913,123051
35788:8,17,58,76,84,190,302,363,616,654,841,866,901,16804,48990
35806:17,58,73,101,302,530,554,616,654,2469,2542,4174,4669,15370,118419
35820:8,17,29,58,76,81,84,224,302,616,654,866,35821,81422,117750
35826:17,29,58,84,302,354,495,616,654,749,829,837,1476,1553,3751
35850:17,52,162,179,204,302,654,1023,1140,2062,2454,4813,13099,28625,92154
35859:8,17,58,76,84,262,302,605,616,654,866,8384,29301,50672,59031
35893:8,17,58,76,84,302,358,616,654,709,866,8523,32256,34366,122939
35900:17,58,302,616,654,944,7800,17125,24066,34754,43798,56555,86344,106265,112812
35901:8,17,29,58,76,84,239,302,616,654,726,837,866,1567,109530
35932:240,546,698,730,1970,2843,3081,5398,6303,10446,14992,31548,75922,110918,119335
35941:3,29,84,226,239,302,354,654,15793,44545,70369,70546,71192,71524,121140
35969:168,984,1326,1460,2153,6097,11586,14754,15886,21369,37550,58035,60011,89927,109248
35970:8,17,58,76,302,616,654,1205,1410,4292,24880,34939,34960,53261,119725
35982:81,226,1316,1749,1884,2204,2379,2967,3423,5935,12589,16685,17317,35493,35720
35989:17,58,76,302,616,654,1002,1730,2548,4456,5287,11973,39135,39145,58853
35990:7821,11015,18996,24660,25365,27732,46606,48724,66181,69899,71885,82590,114114,117317,118607
35999:17,76,81,302,11626,23964,25481,37575,55431,60209,61791,83901,96472,103857,108134
36064:8,17,58,76,84,302,616,654,669,866,8322,13077,18743,24933,51232
36123:5353,7680,11310,18966,25337,31246,31378,48933,54679,60502,62421,63438,81636,87069,110257
36135:17,70,302,359,564,616,650,3146,3573,7237,12383,20238,61078,90504,104264
36176:8,17,58,76,81,84,302,616,654,866,3137,12923,30662,84403,122836
36179:17,58,302,654,1795,5731,7181,7947,9904,24392,30862,50084,56429,81852,107586
36185:2665,3850,5356,11067,17448,21376,23950,24917,27783,29079,34866,69164,71432,85150,108190
36193:8,17,58,76,84,302,616,654,866,3157,29003,64836,98902,99851,114355
36196:17,224,875,1211,2162,4729,6450,14206,14624,20967,51405,61716,89237,100422,105081
36210:8,17,58,76,302,616,654,866,18283,43554,53920,59826,68099,89530,122281
36216:17,76,297,1834,2579,7132,13104,18200,25530,37393,44922,46395,57819,97264,108843
36221:8,17,58,76,84,98,302,616,654,866,963,8660,26460,82719,102716
36225:8,17,58,76,84,302,616,654,866,13087,23396,23470,30317,30539,38137
36242:8,17,58,70,76,81,84,124,226,236,302,521,616,654,866
36258:219,2100,2717,7851,13398,19872,23883,42535,49393,56522,73022,74592,76507,93665,123279
36261:8,17,58,76,84,182,224,302,616,650,654,866,1245,11474,31809
36268:481,1592,4012,10223,10891,13411,26628,33833,53668,70521,76230,87601,103949,113412,118978
36313:6,15,17,29,58,66,162,302,616,654,690,861,6599,7437,7800
36315:3977,8001,8187,10273,11229,12129,17674,21879,23599,26093,48361,59623,75402,98501,111538
36319:441,1002,1256,4547,4989,6315,8705,12551,16465,32665,33033,33762,47652,101069,106048
36330:17,58,292,302,680,1358,2073,13447,15193,15571,23934,61688,79717,81155,91882
36342:17,736,3231,17087,27883,45710,49318,67026,69114,73554,96246,98785,102439,106175,118723
36355:929,1919,5215,7680,9341,18476,20952,26919,27027,41954,43152,44523,87928,105524,123155
36358:17,302,349,616,776,6766,7775,12332,19141,58477,87731,88737,94013,102459,119689
36375:8,17,29,58,76,84,302,616,654,866,35287,91736,95072,95920,101670
36385:17,76,302,654,2169,28416,29335,40825,56693,60059,61390,64443,75312,75361,75389
36393:8,17,58,76,84,302,616,654,702,866,1403,1744,1749,9095,60311
36418:8,17,58,76,84,302,580,616,654,866,18045,68687,84095,85780,100579
36419:17,76,226,262,780,986,2241,3137,3374,3423,5767,23933,28926,28953,90231
36420:17,58,302,616,654,1150,3753,8281,14129,17367,20409,21394,45923,67547,91523
36468:17,58,84,302,495,616,654,1653,3234,3751,5961,8999,16288,22759,26739
36470:17,357,1544,2265,4919,6387,6640,14293,20493,22614,30661,31633,40263,81490,114626
36471:17,76,698,901,3348,3902,5550,7153,10617,27213,38984,51733,63968,72612,118112
36488:225,5312,6083,11169,13590,31914,32955,38653,48899,82536,85169,94947,103489,106001,113484
36499:17,76,361,866,1913,2139,2848,6387,22614,31633,35247,40263,96393,104772,114626
36508:17,76,101,294,302,394,616,650,654,843,1001,3429,6353,6546,94847
36561:9521,10595,18179,33098,38800,55309,67120,70117,93156,97275,106027,106453,107948,111094,119563
36563:44,3167,4770,6218,10016,22365,44883,54534,70705,73793,75538,82165,88561,94119,111088
36564:81,226,986,1888,2379,2967,3756,4048,33170,34919,52242,55289,57656,65505,75558
36585:76,168,297,336,1326,1528,2153,2337,5738,6097,8749,9800,25855,55059,105660
36595:8,17,58,76,84,153,302,591,650,654,861,917,1424,11459,15583
36607:17,84,226,650,866,2021,19561,21015,49230,60026,65722,83166,83349,95123,115462
36620:189,1352,1712,2694,2880,3107,4825,5624,8848,10041,10687,12990,21771,38204,94890
36642:17,182,696,2512,3711,8734,10601,18400,26177,51091,53765,85260,96850,99621,118327
36656:8,17,58,76,81,84,262,302,616,654,866,13306,16059,16404,58756
36689:8,17,58,76,81,84,224,302,616,654,669,866,986,2703,38953
36696:669,8322,14915,16965,17841,20520,36432,45886,56139,60427,71538,74475,87555,106901,113932
36708:1245,1280,3101,11092,16997,19132,19890,22190,28190,34541,38640,40594,68048,69819,70506
36723:8611,16073,19644,20618,38322,40273,43037,59582,64244,68826,83235,89362,96445,101403,105630
36727:848,986,2301,2917,4272,5122,5433,10966,12406,13091,22738,41715,46406,64290,94793
36730:17,58,224,225,238,302,542,616,654,861,1876,7067,13832,23872,32755
36790:8,17,29,58,76,84,302,616,654,866,6304,72235,73012,73368,73474
36797:17,65,84,124,302,508,616,1382,1451,1965,18914,40830,51315,53586,73575
36902:17,40,76,564,2757,3348,5550,7153,10617,11070,27965,38984,51733,114107,120024
36948:17,285,394,654,1916,2151,2185,12886,20884,43224,57622,74441,88264,99657,119851
36960:6,17,65,162,245,302,518,542,616,650,654,1089,1152,1287,1690
36961:8,17,58,76,84,302,518,568,616,654,866,1133,5553,16474,43421
36966:17,58,76,302,616,654,3307,9354,23314,31222,33635,34014,39888,61809,90241
36979:8,17,58,76,84,289,302,616,654,866,1690,4669,36370,38541,71894
37050:17,167,3437,7137,7298,7751,10464,31882,33446,33628,37087,39299,56699,87085,97770
37053:669,947,4292,5880,6225,8322,19528,19823,45886,88305,88867,91027,101157,102234,112973
37054:8,17,58,76,84,224,302,616,654,866,12721,66740,67011,67257,67463
37058:17,70,866,6348,36751,46222,49287,57694,66322,66806,70537,86738,88178,89442,102678
37078:76,81,613,1498,1884,3939,7211,14557,20412,29681,30764,102254,106730,116904,118115
37088:81,780,1747,1749,3137,3374,7211,11884,16404,34974,34982,49440,64838,100964,120915
37143:8,17,29,58,76,84,301,302,361,616,654,866,1102,30459,83725
37160:189,1352,1527,1712,2880,3107,4755,5624,6434,10041,12016,12990,20806,37545,71795
37165:17,84,302,518,803,1102,1762,9077,11686,19719,33647,45068,87268,110340,116247
37175:17,29,58,76,84,194,204,302,542,616,654,1140,1277,2454,10012
37177:8,17,58,76,84,302,385,616,654,866,3307,11576,57367,57945,59180
37178:8,17,58,76,302,616,654,2880,6490,24948,52262,52519,86816,103858,108998
37212:616,1604,5851,8961,13893,17825,37503,39963,52477,64389,71670,75664,78787,79127,83595
37222:17,29,58,302,510,616,654,1057,1389,8151,8579,14108,32366,110652,112057
37240:8,17,58,76,302,616,654,866,1119,3307,55473,62487,74505,76735,104588
37255:8,17,29,58,76,81,84,224,302,616,654,669,866,986,2703
37266:8,17,58,76,84,302,616,654,866,2399,3315,51900,95815,111303,114361
37272:8,17,58,76,84,225,302,429,616,654,866,4610,12090,36541,87249
37291:157,197,1807,2548,3196,7160,8069,10541,12761,13995,14793,24752,27070,63563,103724
37308:8,17,58,76,81,84,302,616,654,866,20209,30715,31034,36488,77291
37313:8,17,29,58,76,81,84,224,302,616,654,866,4922,36301,38744
37342:6,17,29,58,239,285,302,616,654,1403,6849,8811,42345,62795,70220
37358:29,84,302,654,1102,8699,9694,11579,17911,20052,23111,32603,49711,53702,83182
37380:17,7824,20706,31748,47228,48932,64213,70125,79715,79720,79727,79768,80499,80867,94594
37389:76,168,463,661,984,1081,1326,2642,4119,7235,13848,28755,29783,34397,46771
37398:709,2401,14918,24010,30995,36535,49277,56333,75297,75582,89880,92359,107255,117732,118152
37399:297,1326,1460,5738,16355,19834,41529,49349,58888,65034,92881,95077,98431,113879,119258
37404:17,76,302,354,546,654,866,4135,5702,5869,5987,13523,15250,15540,39285
37443:17,70,76,238,698,986,3864,3915,5450,7006,14444,59036,83867,95402,118704
37446:8,17,58,76,84,302,616,654,866,1119,32875,33800,35864,63048,115358
37480:664,1803,7070,9794,10493,22890,26414,30357,37898,51124,54703,56965,69720,74686,98661
37501:17,70,76,226,302,500,654,17868,24481,40197,64030,68693,91701,101985,111464
37515:3,29,58,84,239,302,354,361,395,616,654,726,866,1102,2868
37516:8,17,58,76,84,153,302,591,650,654,861,917,1424,11459,15583
37521:8,17,29,58,76,84,302,616,654,866,7953,33380,34837,63363,77724
37523:2059,2967,6058,9599,12182,16275,32448,42214,46740,66861,69306,73966,85317,96801,116783
37530:65,410,9293,18251,24161,25725,41668,48239,49133,64428,67167,79467,88148,93139,108419
37570:8,17,58,76,84,224,302,616,654,866,4446,40011,49043,76101,108677
37585:8,17,58,76,84,302,385,616,654,805,866,5726,22801,28166,113727
37588:8,17,58,76,84,302,415,616,654,866,2178,62564,68498,84814,109347
37606:8,17,245,353,774,1524,2142,15642,33882,39395,64614,70923,73414,103752,106076
37666:8,17,29,58,76,81,84,224,302,616,654,669,866,65516,75528
37676:17,415,1890,2178,13375,18536,19621,22046,58740,68498,91460,112588,119109,121204,122379
37692:8,17,58,76,84,187,302,616,650,654,866,1245,3088,52517,123116
37701:17,58,84,302,354,495,508,616,654,1102,1476,3234,8697,59987,97867
37708:8,17,29,58,76,81,84,224,262,302,616,654,669,866,2703
37731:17,162,568,4566,8231,12264,15461,16996,24530,37923,46309,72869,99508,103066,103884
37735:226,3372,3672,4277,5522,7021,8211,8321,11563,19166,22150,40165,66881,120702,121070
37753:76,684,1677,2528,4110,4146,8783,10692,10798,26383,26915,43501,44065,48886,87075
37767:8,17,58,76,84,262,302,616,654,866,5693,16964,104452,115174,115567
37790:8,17,58,76,84,289,302,616,654,866,3497,24920,67977,74359,80409
37816:17,76,94,508,654,840,2778,5111,23470,23800,25253,31223,61242,63960,83559
37849:8,17,29,58,76,81,84,224,262,302,616,654,866,986,2703
37876:8,17,58,76,84,225,302,616,654,866,30210,30600,30815,30858,80222
37878:8,17,30,58,76,84,302,616,654,866,26261,26295,30459,30683,32642
37910:8,17,58,76,81,84,224,302,616,654,866,50344,52409,53234,78374
37911:17,302,616,2121,2404,2779,5464,7229,10310,30664,60057,65508,69435,75221,99612
37912:8,17,58,76,84,302,616,654,866,49924,50606,56354,64234,100285,101492
37918:8,17,29,58,76,84,302,616,654,866,6545,36182,36297,36514,114563
37924:8,17,58,76,84,302,616,654,866,16240,21854,28270,31877,44771,65669
37934:3,29,58,84,239,302,354,394,616,654,1102,3622,4542,100582,102555
37971:17,29,302,616,654,7501,12400,19886,28994,34263,35646,42725,55895,80675,86531
37987:140,550,1509,1749,3718,4156,13590,17071,21285,22597,24335,34910,41991,44156,104579
37988:301,3068,3183,10662,29721,34157,39277,52056,52200,60464,76833,86479,91352,104526,105164
37989:306,603,1397,2510,4656,4889,5975,6311,8640,8772,9054,13341,14268,88486,97409
38028:8,17,58,76,84,302,616,654,866,947,13166,37419,91177,112244,116695
38029:17,58,76,168,302,616,654,2275,5405,11586,14754,19112,53440,86974,89927
38037:8,17,58,76,81,84,224,302,616,654,866,17698,51343,57802,112419
38057:913,4569,7329,13260,15919,28219,36993,38886,49394,70802,92526,102827,106229,117936,120582
38073:8,17,61,62,76,294,301,358,486,947,1977,61449,74003,85040,116944
38080:46,347,500,719,885,6184,21244,25230,31315,65023,68021,71006,72827,74775,107890
38088:76,168,463,661,984,2318,2642,4119,7235,13848,28755,29783,34397,46771,98339
38108:8,17,29,58,70,138,302,354,518,654,1102,1762,2570,5421,19529
38168:661,719,3601,4877,5557,7225,7484,9612,12254,13994,14798,41075,45719,47785,81228
38216:8,17,58,76,84,302,398,616,654,866,5598,8227,11623,14964,21959
38244:17,654,731,3215,4146,8783,11367,25540,25580,35187,36075,37421,63250,72301,99039
38281:8,17,84,302,542,654,908,1508,2937,2950,29775,88055,98079,105051,123188
38362:17,29,65,84,301,302,508,616,654,829,889,1382,1790,3250,6793
38367:8,15,17,564,616,654,1239,8183,24136,64243,78290,89059,94280,105023,120841
38376:8,17,48,84,245,301,302,491,646,899,908,1825,19235,51043,52802
38391:8,17,29,58,76,81,84,224,302,616,654,866,25355,25557,25929
38431:6,17,29,58,84,302,354,616,736,866,1102,3162,3730,5553,123327
38445:8,17,58,76,84,302,358,616,654,866,1164,1344,2265,43508,110002
38451:1913,2265,5443,7403,7931,19319,22507,27880,31633,46332,71312,86559,88013,94260,122473
38466:8,17,58,76,84,96,302,500,616,654,698,866,2139,26504,52594
38480:8,17,58,76,81,84,302,500,616,654,866,2139,2292,5812,17403
38546:8,17,58,84,223,302,616,654,2369,2644,5026,5808,8992,15412,26014
38557:58,1834,4372,13104,25530,37393,38012,44922,50170,55688,58466,59847,93193,97264,108843
38578:17,58,138,302,354,521,654,1444,1462,1681,1762,9180,22686,30895,53315
38616:17,45,262,9481,15641,23089,25055,35186,42309,56558,62860,65908,71921,109914,122095
38645:81,409,1556,3672,4475,5398,9857,10154,10316,10438,17567,18857,25317,60952,66226
38648:373,747,1625,5232,16710,19940,20018,20938,30412,30948,44598,60328,83264,93322,105389
38661:8,17,58,76,84,302,616,654,866,6503,15921,19871,26460,95265,107388
38679:8,17,58,76,84,302,616,654,866,7911,19076,21163,98125,99575,116737
38684:8,17,29,58,76,84,302,354,361,616,654,866,1102,79381,80142
38685:8,17,58,76,84,302,616,654,866,891,899,1119,1187,2162,27487
38686:6,698,2008,7115,9414,9930,14879,33947,35659,41679,46663,53358,62950,66177,93694
38691:15,17,470,483,568,616,952,5136,7210,15141,16064,19606,36911,41217,67512
38704:29,226,302,554,5491,10474,23340,27641,32775,46870,49675,56449,80495,86955,115011
38715:8,17,29,58,76,84,302,616,654,866,75361,75402,75421,75435,75472
38736:8,17,58,76,84,302,616,654,866,1310,5741,16935,17426,26376,34309
38739:8,17,58,76,84,226,302,616,654,866,9289,19166,22150,40165,120702
38766:8,17,58,76,84,302,616,654,866,3177,7678,25568,80740,95780,99334
38778:924,30110,31496,32942,41973,69340,75612,77286,79586,89308,91739,92052,98226,109784,111816
38786:118,5365,13114,13518,15295,28825,46013,58978,60363,76181,78875,92317,95446,95709,108600
38813:8,17,58,76,84,302,616,654,866,79388,79460,79517,79585,79611,93551
38868:3,17,58,84,239,495,616,654,726,866,1102,1476,1653,2868,3234
38870:8,17,58,86,302,394,616,650,654,3017,3163,3231,5514,5929,6353
38878:17,224,302,650,654,749,2097,2917,30326,30421,30663,51156,73076,77194,101071
38888:3159,11300,17160,21426,45205,53519,65327,66812,82807,86058,86808,89371,99983,100407,118749
38897:8,17,58,76,84,302,616,654,866,2548,3196,5111,8069,13049,27070
38945:8,17,58,76,84,302,616,654,866,17087,18373,26381,27883,46471,60177
38967:5611,7614,9782,19029,20037,22848,29921,44935,48582,52233,54008,76460,77440,94354,110617
38983:8,17,29,58,76,84,302,616,654,866,6545,45202,45205,45218,49913
39003:8,17,58,76,84,302,616,654,866,2399,3348,27407,28703,102937,114285
39005:8,17,58,76,84,302,616,654,866,3307,23568,48673,88818,89870,118005
39021:17,947,20491,39005,45551,54429,56217,60169,62378,68950,73033,80335,89797,108753,112014
39043:101,1902,4034,5084,23452,25997,34482,44872,50908,60566,69738,77627,89987,101733,112630
39049:8,17,29,58,76,84,119,131,302,616,654,866,9210,52029,111743
39050:15,81,568,4541,14464,17408,19973,26581,58845,60597,80417,87462,87561,100072,103802
39052:8,17,58,76,84,302,616,654,866,925,2933,4802,7122,108871,123334
